label,message,clean_message
1,You have 1 new voicemail. Please call 08719181513.,new voicemail please call
1,You have 1 new message. Please call 08712400200.,new message please call
0,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!,hopeing wasnt pissed remember gone sister something
0,jay says he'll put in  &lt;#&gt;,jay say hell put ltgt
1,URGENT! Your Mobile number has been awarded with a £2000 prize GUARANTEED. Call 09058094454 from land line. Claim 3030. Valid 12hrs only,urgent mobile number awarded prize guaranteed call land line claim valid hr
0,Fine am simply sitting.,fine simply sitting
0,Finish liao... U?,finish liao u
0,Yup...,yup
0,"Mum, hope you are having a great day. Hoping this text meets you well and full of life. Have a great day. Abiola",mum hope great day hoping text meet well full life great day abiola
0,You stayin out of trouble stranger!!saw Dave the other day hes sorted now!still with me bloke when u gona get a girl MR!ur mum still Thinks we will get 2GETHA! ,stayin trouble strangersaw dave day he sorted nowstill bloke u gona get girl mrur mum still think get getha
0,How much u trying to get?,much u trying get
0,"Aight that'll work, thanks",aight thatll work thanks
0,Ok.ok ok..then..whats ur todays plan,okok okthenwhats ur today plan
0,Hey. You got any mail?,hey got mail
0,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx,nite nite pocay wocay luv u n e thing eva promise ring u morrowxxxx
0,I am going to sleep. I am tired of travel.,going sleep tired travel
1,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412,good luck draw take place th feb good luck removal send stop customer service
1,"SIX chances to win CASH! From 100 to 20,000 pounds txt> CSH11 and send to 87575. Cost 150p/day, 6days, 16+ TsandCs apply Reply HL 4 info",six chance win cash pound txt csh send cost pday day tsandcs apply reply hl info
0,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea",good afternon love today hope good maybe interview wake miss babe passionate kiss across sea
0,I'll text now! All creepy like so he won't think that we forgot,ill text creepy like wont think forgot
0,Finished class where are you.,finished class
0,He is a womdarfull actor,womdarfull actor
0,Happy new year. Hope you are having a good semester,happy new year hope good semester
1,"URGENT! Your Mobile No was awarded a £2,000 Bonus Caller Prize on 1/08/03! This is our 2nd attempt to contact YOU! Call 0871-4719-523 BOX95QU BT National Rate",urgent mobile awarded bonus caller prize nd attempt contact call boxqu bt national rate
0,Dunno leh cant remember mayb lor. So wat time r we meeting tmr?,dunno leh cant remember mayb lor wat time r meeting tmr
0,Aiyah sorry lor... I watch tv watch until i forgot 2 check my phone.,aiyah sorry lor watch tv watch forgot check phone
0,You also didnt get na hi hi hi hi hi,also didnt get na hi hi hi hi hi
0,"Looks like you found something to do other than smoke, great job!",look like found something smoke great job
0,"K, wait chikku..il send aftr  &lt;#&gt; mins",k wait chikkuil send aftr ltgt min
0,I'm still pretty weak today .. Bad day ?,im still pretty weak today bad day
0,Wat happened to the cruise thing,wat happened cruise thing
0,S but mostly not like that.,mostly like
0,Msgs r not time pass.They silently say that I am thinking of U right now and also making U think of me at least 4 a moment. Gd nt.swt drms @Shesil,msg r time passthey silently say thinking u right also making u think least moment gd ntswt drms shesil
0,That is wondarfull song,wondarfull song
0,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at",argh g spotty anyway thing remember research province sterling problemfree place looked
0,What time should I tell my friend to be around?,time tell friend around
1,"HOT LIVE FANTASIES call now 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870..k",hot live fantasy call p per min ntt ltd po box croydon cr wb k
1,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,urgent trying contact u today draw show prize guaranteed call land line claim j po boxcpm
0,We're finally ready fyi,finally ready fyi
0,I hope your pee burns tonite.,hope pee burn tonite
0,I'm not. She lip synced with shangela.,im lip synced shangela
0,Maybe i could get book out tomo then return it immediately ..? Or something.,maybe could get book tomo return immediately something
0,"Hiya, probably coming home * weekend after next",hiya probably coming home weekend next
1,Congratulations U can claim 2 VIP row A Tickets 2 C Blu in concert in November or Blu gift guaranteed Call 09061104276 to claim TS&Cs www.smsco.net cost£3.75max ,congratulation u claim vip row ticket c blu concert november blu gift guaranteed call claim tscs costmax
0,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8,friendship poem dear dear u r near hear dont get fear live cheer tear u r always dear gud ni
0,"Evening * v good if somewhat event laden. Will fill you in, don't you worry … Head * ok but throat * wrecked. See you at six then!",evening v good somewhat event laden fill dont worry head ok throat wrecked see six
0,Good night. Am going to sleep.,good night going sleep
0,I am getting threats from your sales executive Shifad as i raised complaint against him. Its an official message.,getting threat sale executive shifad raised complaint official message
0,Here got ur favorite oyster... N got my favorite sashimi... Ok lar i dun say already... Wait ur stomach start rumbling...,got ur favorite oyster n got favorite sashimi ok lar dun say already wait ur stomach start rumbling
0,"Wait, do you know if wesleys in town? I bet she does hella drugs!",wait know wesley town bet hella drug
0,"Princess, is your kitty shaved or natural?",princess kitty shaved natural
0,And popping &lt;#&gt; ibuprofens was no help.,popping ltgt ibuprofen help
0,Hi! This is Roger from CL. How are you?,hi roger cl
0,Lol enjoy role playing much?,lol enjoy role playing much
0, what number do u live at? Is it 11?,number u live
0,Ay wana meet on sat?ü wkg on sat?,ay wana meet sat wkg sat
0,I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,im gon na say sorry would normal starting panic time sorry seeing tuesday
0,"Sir, I have been late in paying rent for the past few months and had to pay a $ &lt;#&gt;  charge. I felt it would be inconsiderate of me to nag about something you give at great cost to yourself and that's why i didnt speak up. I however am in a recession and wont be able to pay the charge this month hence my askin well ahead of month's end. Can you please help. Thanks",sir late paying rent past month pay ltgt charge felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead month end please help thanks
0,Yar lor actually we quite fast... Cos da ge slow wat... Haha...,yar lor actually quite fast co da ge slow wat haha
0,"God picked up a flower and dippeditinaDEW, lovingly touched itwhichturnedinto u, and the he gifted tomeandsaid,THIS FRIEND IS 4U",god picked flower dippeditinadew lovingly touched itwhichturnedinto u gifted tomeandsaidthis friend u
0,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,ok problem yup im going sch rem correctly
0,Stop knowing me so well!,stop knowing well
0,But i have to. I like to have love and arrange.,like love arrange
0,He also knows about lunch menu only da. . I know,also know lunch menu da know
1,SplashMobile: Choose from 1000s of gr8 tones each wk! This is a subscrition service with weekly tones costing 300p. U have one credit - kick back and ENJOY,splashmobile choose gr tone wk subscrition service weekly tone costing p u one credit kick back enjoy
0,Yup i'm elaborating on the safety aspects and some other issues..,yup im elaborating safety aspect issue
0,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",ya well fine bbdpooja full pimpleseven become quite blackand ur rite cold wearing sweatter
0,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,hi mate rv u hav nice hol message say hello coz havent sent u age started driving stay roadsrvx
0,I need to come home and give you some good lovin...,need come home give good lovin
0,Don‘t give a flying monkeys wot they think and I certainly don‘t mind. Any friend of mine and all that!,dont give flying monkey wot think certainly dont mind friend mine
0,No i am not having not any movies in my laptop,movie laptop
0,"Its ok, if anybody asks abt me, u tel them..:-P",ok anybody asks abt u tel themp
0,Still i have not checked it da. . .,still checked da
0,"All done, all handed in. Don't know if mega shop in asda counts as celebration but thats what i'm doing!",done handed dont know mega shop asda count celebration thats im
0,Are you up for the challenge? I know i am :),challenge know
